post-thumbnail href,attachment-medium src,cat-tag href,cat-tag,entry-date,entry-title,author,author href,avatar src,url,url href,post-thumbnail href 2,attachment-medium src 2,cat-tag href 2,cat-tag 2,entry-date 2,entry-title 2,author 2,author href 2,avatar src 2,url 2,url href 2,updated
https://www.altnews.in/false-claim-of-mamta-banarjee-leg-injury-shifted-from-left-to-right/,https://www.altnews.in/wp-content/uploads/2021/03/FI-1-5-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,17th March 2021,Mirror image used to portray Mamata Banerjee faked her leg injury,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/image-of-railway-station-in-ukraine-shared-with-false-claim-that-cricketer-shakib-al-hasan-made-mosque/,https://www.altnews.in/wp-content/uploads/2021/03/FAKE-4-300x157.jpeg,https://www.altnews.in/topics/religion/,Religion,13th March 2021,Photo of railway station in Ukraine viral as mosque built by Bangladesh’ cricketer Shakib Al Hasan,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,13th March 2021
https://www.altnews.in/old-image-of-manohar-lal-khattar-with-former-cm-bhupendra-singh-hooda-viral-as-recent-collusion-of-bjp-and-congress/,https://www.altnews.in/wp-content/uploads/2021/03/bjp-cong-fi-300x157.jpeg,https://www.altnews.in/topics/politics/,Politics,13th March 2021,Old image of Manohar Lal Khattar with former CM Bhupinder Hooda shared as recent,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/delhi-cm-arvind-kejriwal-tax-payers-thanks-morphed-bill-board/,https://www.altnews.in/wp-content/uploads/2021/03/FAKE-3-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,12th March 2021,"Morphed billboard saying ‘thank taxpayer, not Kejriwal’ shared online",by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,13th March 2021
https://www.altnews.in/fake-letter-yogi-adityanath-pm-modi-hindu-rashtra/,https://www.altnews.in/wp-content/uploads/2021/03/FAKE-2-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,12th March 2021,Fake letter portrays PM Modi thanking Yogi Adityanath for his efforts in building Hindu nation,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/morphed-image-of-amit-shah-with-owaisi-viral-ahead-of-west-bengal-assembly-elections/,https://www.altnews.in/wp-content/uploads/2021/03/owaisi-fi2-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,12th March 2021,Morphed image shows AIMIM’s Asaduddin Owaisi with BJP leader Amit Shah,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,
https://www.altnews.in/old-hoax-about-upa-involved-in-scam-related-to-procurement-of-army-boots-revived/,https://www.altnews.in/wp-content/uploads/2021/03/FI-4-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,11th March 2021,Old hoax about scam in procurement of Indian Army boots revived,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/fake-posters-of-saurav-ganguly-joining-politics-viral-the-poster-seems-to-be-made-in-sarcastic-way/,https://www.altnews.in/wp-content/uploads/2021/03/saurav-ganguly-fi-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,10th March 2021,Morphed images show Sourav Ganguly posing in front of banners of different parties,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,20th March 2025
https://www.altnews.in/posts-claiming-demise-of-bhagat-singhs-sister-prakash-kaur-viral-again-she-died-in-2014/,https://www.altnews.in/wp-content/uploads/2021/03/prakash-kaur-fi-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,10th March 2021,"Bhagat’s Singh sister passed away in 2014, not recently as claimed on social media",by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/killings-cought-on-camera-dongri-mumbai-veravar-market-gujarat-viral-video-false-claim/,https://www.altnews.in/wp-content/uploads/2021/03/shooting-video-300x157.jpg,https://www.altnews.in/topics/society/,Society,9th March 2021,Film shooting video shared as people gunned down in Mumbai/ Gujarat,by,https://www.altnews.in/author/priyanka-jha/,https://www.altnews.in/wp-content/uploads/2021/08/avatar_user_30_1601386501-80x80-1.jpg,Priyanka Jha,https://www.altnews.in/author/priyanka-jha/,10th March 2021
https://www.altnews.in/false-communal-message-in-the-name-of-fatwa-from-darul-uloom-madarsa-viral/,https://www.altnews.in/wp-content/uploads/2021/03/Gayor-FI-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,8th March 2021,"Daral Uloom didn’t issue fatwa to lace food served to Hindus with chemicals, fake tweet viral",by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/2018-video-of-a-model-strips-in-a-elevator-shared-to-target-cm-uddhav-thackeray/,https://www.altnews.in/wp-content/uploads/2021/03/Untitled-design-23-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,6th March 2021,Old video falsely shared as hostel girls forced to strip by Mumbai cops,by,https://www.altnews.in/author/priyanka-jha/,https://www.altnews.in/wp-content/uploads/2021/08/avatar_user_30_1601386501-80x80-1.jpg,Priyanka Jha,https://www.altnews.in/author/priyanka-jha/,30th March 2022
https://www.altnews.in/old-video-of-lost-child-who-was-reunited-with-parents-viral-with-false-claim/,https://www.altnews.in/wp-content/uploads/2021/03/Untitled-design-21-300x157.jpg,https://www.altnews.in/topics/society/,Society,5th March 2021,Old video of lost child who was reunited with parents viral with false claim,by,https://www.altnews.in/author/pooja/,https://secure.gravatar.com/avatar/2aa8ac743d7edb898ca66fc58c288f3f?s=32&d=identicon&r=g,Pooja Chaudhuri,https://www.altnews.in/author/pooja/,https://www.altnews.in/video-from-south-america-shared-as-people-falling-off-balcony-during-vaccination-in-mumbai/,https://www.altnews.in/wp-content/uploads/2021/03/Untitled-design-22-300x157.jpg,https://www.altnews.in/topics/news/,News,5th March 2021,Video from South America shared as people falling off balcony during vaccination in Mumbai,by,https://www.altnews.in/author/pooja/,https://secure.gravatar.com/avatar/2aa8ac743d7edb898ca66fc58c288f3f?s=32&d=identicon&r=g,Pooja Chaudhuri,https://www.altnews.in/author/pooja/,5th March 2021
https://www.altnews.in/no-kangana-ranaut-didnt-pass-off-google-image-as-her-fruit-smoothie-preparation/,https://www.altnews.in/wp-content/uploads/2021/03/original-3-300x157.jpg,https://www.altnews.in/topics/society/,Society,4th March 2021,"No, Kangana Ranaut didn’t pass off Google image as her fruit smoothie preparation",by,https://www.altnews.in/author/pooja/,https://secure.gravatar.com/avatar/2aa8ac743d7edb898ca66fc58c288f3f?s=32&d=identicon&r=g,Pooja Chaudhuri,https://www.altnews.in/author/pooja/,https://www.altnews.in/photo-of-president-ramnath-kovind-with-amit-shah-shared-with-misleading-claim/,https://www.altnews.in/wp-content/uploads/2021/03/kovind-fi-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,3rd March 2021,False claim that Amit Shah made President Kovid walk outside the red carpet viral,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,4th March 2021
https://www.altnews.in/morphed-image-of-faisalabad-station-chowk-viral-as-narendra-modi-chowk/,https://www.altnews.in/wp-content/uploads/2021/03/fi-teapot-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,3rd March 2021,Photo of fountain sculpture in Pakistan morphed to claim city square named after PM Modi,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/video-cop-theft-mall-shared-with-false-communal-angle/,https://www.altnews.in/wp-content/uploads/2021/03/FAKE-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,2nd March 2021,Video of cop caught stealing clothes in Lucknow viral with false Muslim angle,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,2nd March 2021
https://www.altnews.in/fact-check-viral-image-false-claim-amir-khans-daughter-ira-khan-elope-with-hindu-servant/,https://www.altnews.in/wp-content/uploads/2021/02/FAKE-11-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,27th February 2021,False message claims Aamir Khan’s daughter eloped with Hindu domestic help,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/israeli-army-shooting-at-palestinian-mosque-no-2008-video-of-us-army-action-in-iraq/,https://www.altnews.in/wp-content/uploads/2021/02/Untitled-design-2-300x157.jpg,https://www.altnews.in/topics/news/,News,26th February 2021,"Israeli army shooting at Palestinian mosque? No, 2008 video of US army action in Iraq",by,https://www.altnews.in/author/aqibpathan/,https://www.altnews.in/wp-content/uploads/2019/07/PhotoGrid_15135958426751-150x150.jpg,Aqib Pathan,https://www.altnews.in/author/aqibpathan/,
https://www.altnews.in/video-of-flyover-collapse-in-2018-in-varanasi-shared-as-both-hyderabad-and-thane/,https://www.altnews.in/wp-content/uploads/2021/02/Untitled-design-2021-02-25T211143.893-300x157.jpg,https://www.altnews.in/topics/news/,News,25th February 2021,Video of 2018 Varanasi flyover collapse viral again as recent incident,by,https://www.altnews.in/author/pooja/,https://secure.gravatar.com/avatar/2aa8ac743d7edb898ca66fc58c288f3f?s=32&d=identicon&r=g,Pooja Chaudhuri,https://www.altnews.in/author/pooja/,https://www.altnews.in/edited-screenshot-of-tv9-marathi-claimed-that-maha-cm-uddhav-thakrey-is-going-to-impose-a-15-day-lockdown-across-the-state/,https://www.altnews.in/wp-content/uploads/2021/02/Uddhav-fi-300x157.jpg,https://www.altnews.in/topics/news/,News,25th February 2021,Fake TV9 Marathi graphic plate claims Maharashtra under lockdown from March 1-15,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,22nd February 2023
https://www.altnews.in/bjp-mp-manoj-tiwaris-fake-statement-viral-posted-by-satire-twitter-account/,https://www.altnews.in/wp-content/uploads/2021/02/manoj-tiwari-fi-2-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,25th February 2021,Satirical statement on fuel price hike ascribed to Manoj Tiwari believed to be true,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/2015-image-of-bjp-foundation-day-in-gujarat-shared-with-false-claim-that-kerala-welcomes-cm-yogi-adityanath/,https://www.altnews.in/wp-content/uploads/2021/02/FAKE-10-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,23rd February 2021,Image from 2015 viral as human flag formed during Yogi Adityanath’s recent Kerala visit,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,25th February 2021
https://www.altnews.in/video-of-web-series-shoot-viral-as-terrorists-caught-in-mumbais-pydhonie/,https://www.altnews.in/wp-content/uploads/2021/02/FI-7-1-300x157.jpg,https://www.altnews.in/topics/society/,Society,19th February 2021,Video of web series shoot viral as terrorists caught in Mumbai’s Pydhonie,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/old-hoax-claiming-greta-thunberg-asked-china-to-stop-using-chopsticks-to-save-trees-revived/,https://www.altnews.in/wp-content/uploads/2021/02/FI-5-1-300x157.jpg,https://www.altnews.in/topics/society/,Society,17th February 2021,Old hoax claiming Greta Thunberg asked China to ban chopsticks to save trees revived,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,17th February 2021
https://www.altnews.in/not-nirmala-sitharaman-but-tamil-author-shivasankari-is-with-jayalalitha-in-viral-image/,https://www.altnews.in/wp-content/uploads/2021/02/jay-lalita-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,16th February 2021,Fact-check: Is late Jayalalithaa with Nirmala Sitharaman in this photograph?,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/false-claim-that-delhi-hc-ordered-people-arrested-during-farmers-protest-to-be-released/,https://www.altnews.in/wp-content/uploads/2021/02/protest-fi-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,13th February 2021,"No, Delhi HC has not ordered release of farm bill protestors arrested after Jan 26 violence",by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,13th February 2021
https://www.altnews.in/old-unrelated-image-from-up-shared-as-alleged-rape-and-murder-of-8y-old-in-kolkata/,https://www.altnews.in/wp-content/uploads/2021/02/FAKE-1--300x157.jpg,https://www.altnews.in/topics/news/,News,11th February 2021,Minor victim’s photo from unrelated case shared as 8-year-old who was murdered in Kolkata,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/fake-statement-of-kapil-dev-criticizing-jay-shah-to-suppress-cricketers-voice-viral-on-social-media/,https://www.altnews.in/wp-content/uploads/2021/02/Kapil-dev-fi-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,11th February 2021,Did Kapil Dev say Jay Shah pressured cricketers to post identical tweets? Fake quote,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,
https://www.altnews.in/old-video-shared-with-false-claim-that-jats-of-delhi-came-in-support-of-pm-modi-during-farmer-protest/,https://www.altnews.in/wp-content/uploads/2021/02/Untitled-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,9th February 2021,Old video falsely shared as Delhi’s Jat community singing in support of PM Modi,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/2017-video-of-bseb-expelled-students-for-cheating-shared-as-recent/,https://www.altnews.in/wp-content/uploads/2021/02/FAKE-4-300x157.jpg,https://www.altnews.in/topics/news/,News,8th February 2021,Video of students expelled for cheating during Bihar Board Exam is from 2017,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,
https://www.altnews.in/lalu-prasad-yadav-demise-fake-news-viral/,https://www.altnews.in/wp-content/uploads/2021/02/lalu-yadav-FI-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,8th February 2021,False claim of Lalu Prasad Yadav’s demise viral on social media,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/false-claim-viral-message-hailing-pm-modi-drafted-by-nyt-editer/,https://www.altnews.in/wp-content/uploads/2021/02/WhatsApp-Image-2021-02-05-at-11.17.291-300x157.jpeg,https://www.altnews.in/topics/politics/,Politics,6th February 2021,"NYT editor ‘Joseph Hope’ praised Modi in an article? Fake piece, fictional name",by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,5th July 2021
https://www.altnews.in/morphed-opindia-screengrab-claims-greta-thunbergs-real-name-is-ghazala-bhat/,https://www.altnews.in/wp-content/uploads/2021/02/Untitled-design-2021-02-06T191637.264-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,6th February 2021,Morphed OpIndia screengrab claims Greta Thunberg’s real name is ‘Ghazala Bhat’,by,https://www.altnews.in/author/pooja/,https://secure.gravatar.com/avatar/2aa8ac743d7edb898ca66fc58c288f3f?s=32&d=identicon&r=g,Pooja Chaudhuri,https://www.altnews.in/author/pooja/,https://www.altnews.in/4-year-video-of-crowed-at-railway-station-shared-as-recent-boriwali-station/,https://www.altnews.in/wp-content/uploads/2021/02/FAKE-3-300x157.jpg,https://www.altnews.in/topics/news/,News,6th February 2021,Video from 2016 shared as Borivali railway station crowded after train services resumed,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,7th February 2021
https://www.altnews.in/widowed-teacher-holding-baby-in-class-no-mexican-news-from-2016-viral-with-false-claim/,https://www.altnews.in/wp-content/uploads/2021/02/FI-1-300x157.jpg,https://www.altnews.in/topics/society/,Society,5th February 2021,"Widowed teacher holding baby in class? No, Mexican news from 2016 viral with false claim",by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/old-unrelated-images-shared-to-show-police-role-during-violence-in-farmers-protest/,https://www.altnews.in/wp-content/uploads/2021/02/sketch1612337741026-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,5th February 2021,Old image of cops holding stones in hand falsely linked to farmers’ protest,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,6th February 2021
https://www.altnews.in/old-image-of-jp-nadda-with-jyotiraditya-scindia-morphed-with-anna-hazares-face-to-share-false-claim/,https://www.altnews.in/wp-content/uploads/2021/02/FAKE-2-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,4th February 2021,Morphed image used to claim Anna Hazare has joined BJP,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/2-year-old-image-shared-a-bullock-cart-rally-in-support-of-farmers-protest/,https://www.altnews.in/wp-content/uploads/2021/02/WhatsApp-Image-2021-02-03-at-16.02.05-300x157.jpeg,https://www.altnews.in/topics/politics/,Politics,4th February 2021,Old image from Congress rally shared as farmers take out rally in bullock carts,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,
https://www.altnews.in/fake-story-claims-aaj-taks-navjyot-randhawa-harassed-by-muslim-man-in-farmers-protest/,https://www.altnews.in/wp-content/uploads/2021/02/FI-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,3rd February 2021,Fake story claims Aaj Tak’s Navjyot Randhawa harassed by Muslim man in farmers’ protest,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/fact-check-unrelated-image-of-injured-man-shared-with-false-claim-that-police-took-action-tractor-rally/,https://www.altnews.in/wp-content/uploads/2021/02/FAKE-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,3rd February 2021,Fact-check: Sikh man who brandished sword during farmers’ protest brutally thrashed by police?,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,9th February 2021
https://www.altnews.in/old-video-shows-police-breaking-cctv-camera-shared-as-it-happened-in-farmers-protest-after-tractor-rally-voilance/,https://www.altnews.in/wp-content/uploads/2021/01/delhi-violence-cctv-camera-police-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,30th January 2021,Video of Delhi police breaking CCTV cameras during Delhi riots viral as farmers’ protest,by,https://www.altnews.in/author/anuradha/,https://secure.gravatar.com/avatar/7793fad400cb3409b847f63f7f1f0d4d?s=32&d=identicon&r=g,Anuradha Prasad,https://www.altnews.in/author/anuradha/,https://www.altnews.in/fake-story-alleging-farmers-tried-to-run-over-journalist-with-tractor-widely-copy-pasted/,https://www.altnews.in/wp-content/uploads/2021/01/Untitled-design-5-300x157.jpg,https://www.altnews.in/topics/news/,News,30th January 2021,Fake story alleging farmers tried to run over journalist with tractor widely copy-pasted,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,
https://www.altnews.in/multiple-fake-twitter-accounts-have-come-up-in-bkus-rakesh-tikaits-name/,https://www.altnews.in/wp-content/uploads/2021/01/FI-1-8-300x169.jpg,https://www.altnews.in/topics/news/,News,30th January 2021,Multiple imposter accounts created in farmer leader Rakesh Tikait’s name,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/image-from-2013-shared-as-delhi-police-attacking-sikh-man-during-farmers-protest/,https://www.altnews.in/wp-content/uploads/2021/01/40792c3b-aeaa-4357-ab36-3605ed7ce6dc-300x169.jpg,https://www.altnews.in/topics/politics/,Politics,30th January 2021,Image from 2013 shared as Delhi police attacking Sikh man during farmers’ protest,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,30th January 2021
https://www.altnews.in/fact-check-2011-image-of-bihar-tableau-shared-as-ups-during-sps-regime-republic-day/,https://www.altnews.in/wp-content/uploads/2021/01/FAKE-8-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,29th January 2021,Fact-check: Namaz offering displayed on UP tableau during SP’s rule in the state?,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/viral-image-joe-biden-kneeling-before-george-floyds-daughter-false-claim/,https://www.altnews.in/wp-content/uploads/2021/01/FAKE-7-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,28th January 2021,Joe Biden is not with George Floyd’s daughter in this picture,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,13th February 2021
https://www.altnews.in/joe-biden-inaugral-ceremony-india-wasnt-invited-to-the-event-false-claim-viral-social-media/,https://www.altnews.in/wp-content/uploads/2021/01/FAKE-6-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,27th January 2021,Fact-check: Was India excluded from Joe Biden’s inauguration ceremony?,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/2018-video-of-a-police-man-beaten-up-by-locals-shared-with-false-claim-of-bareilly-police-beaten-up-by-peaceful-for-challan/,https://www.altnews.in/wp-content/uploads/2021/01/FAKE-5-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,25th January 2021,Video of policeman beaten up in Ghaziabad in 2018 viral as Bareilly,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,
https://www.altnews.in/fake-tweet-portrays-us-president-joe-biden-calling-pm-modi-world-leader/,https://www.altnews.in/wp-content/uploads/2021/01/JOE-BIDENS-OFFICIAL-TWITTER-ACCOUNT-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,25th January 2021,Fake tweet portrays US President Joe Biden calling PM Modi “world leader”,by,https://www.altnews.in/author/pooja/,https://secure.gravatar.com/avatar/2aa8ac743d7edb898ca66fc58c288f3f?s=32&d=identicon&r=g,Pooja Chaudhuri,https://www.altnews.in/author/pooja/,https://www.altnews.in/video-of-mumbai-kisan-rally-falsely-shared-as-farmers-protest-hijacked-by-muslims/,https://www.altnews.in/wp-content/uploads/2021/01/FI-by-3-4-300x157.jpg,https://www.altnews.in/topics/religion/,Religion,22nd January 2021,Video of Mumbai Kisan rally falsely shared as farmers’ protest ‘hijacked’ by Muslims,by,https://www.altnews.in/author/archit-mehta/,https://www.altnews.in/wp-content/uploads/2023/02/08GrROlY_400x400-150x150.jpg,Archit,https://www.altnews.in/author/archit-mehta/,
https://www.altnews.in/fact-check-photo-of-mirza-shah-abbas-son-of-bahadur-shah-zafar-shared-as-mohammad-akbar-to-show-he-was-weak/,https://www.altnews.in/wp-content/uploads/2021/01/FAKE-3-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,22nd January 2021,Image of Mirza Shah Abbas falsely shared as Akbar,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/clipped-video-revived-to-suggest-rahul-gandhi-spoke-against-farm-loan-waivers/,https://www.altnews.in/wp-content/uploads/2021/01/Untitled-design-2021-01-21T212433.727-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,21st January 2021,Clipped video revived to suggest Rahul Gandhi spoke against farm loan waivers,by,https://www.altnews.in/author/jignesh/,https://secure.gravatar.com/avatar/200f23febeed8a1b2925590b6af16949?s=32&d=identicon&r=g,Jignesh Patel,https://www.altnews.in/author/jignesh/,22nd January 2021
